ID_da_instituicao	Ano	Publicacoes
BEFO00000004	2011	1
985600070308	2015	1
985600070308	2012	1
047700000000	2014	29
985601361799	2014	2
985601361799	2011	4
493100000008	2010	6
JAXG00000003	2011	1
021000000003	2013	7
021000000003	2010	7
432800000009	2014	9
IYSY00000003	2013	2
IYSY00000003	2012	1
985600993210	2015	1
985600993210	2014	3
985600993210	2012	3
985600993210	2010	2
J54G00000008	2014	1
451500000000	2010	1
539700000000	2015	1
051400000002	2013	49
J19G00000000	2010	2
024500000007	2014	12
024500000007	2013	9
024500000007	2012	12
024500000007	2011	12
024500000007	2010	12
985600042410	2012	4
831100000003	2013	1
831100000003	2011	1
831100000003	2010	1
985600042380	2012	17
985600042380	2011	10
J7NE00000000	2014	1
IXYJ00000002	2014	4
045000000000	2010	11
016300000002	2013	20
J09N00000007	2015	7
J09N00000007	2014	3
J09N00000007	2012	8
985601325016	2015	1
192900000005	2015	35
020100000007	2010	32
985600042231	2012	5
JGDG00000007	2010	1
118000000000	2010	10
GBIM00000005	2010	5
028200000004	2010	37
616300000000	2013	1
J8YF00000008	2015	2
J8YF00000008	2014	2
520400000004	2013	1
520400000004	2011	4
0PT000000000	2015	1
0PT000000000	2014	3
0PT000000000	2013	2
0PT000000000	2012	3
622800000004	2010	1
014200000004	2012	10
898500000001	2010	15
IW1X00000000	2015	11
546000000000	2011	5
423400000002	2010	12
002600000997	2015	9
002600000997	2011	9
081200000000	2011	8
167400000005	2011	1
351100000006	2012	8
IZEE00000008	2014	15
IZEE00000008	2013	98
IZEE00000008	2012	15
005200000005	2015	1
496800000005	2015	6
496800000005	2012	8
496800000005	2011	8
496800000005	2010	4
985601001997	2012	11
IZ8V00000005	2010	5
003300000000	2013	1
003300000000	2010	1
301700000000	2015	12
301700000000	2013	21
301700000000	2012	16
985600084597	2013	2
985600084597	2012	1
985600084597	2010	3
JP3V00000000	2010	5
583900000001	2011	14
626000000002	2014	13
JHU600000000	2013	3
JHU600000000	2010	2
012000000004	2012	1
294600000002	2010	9
438600000004	2010	16
461400000005	2010	8
985600126826	2012	5
032601001077	2014	3
032601001077	2012	3
032601001077	2011	1
032601001077	2010	2
IW1X00000000	2011	9
IW1X00000000	2010	13
420700000003	2013	19
420700000003	2012	38
420700000003	2010	22
001900000994	2012	24
482100000002	2015	4
539700000000	2012	2
539700000000	2010	1
120600000002	2015	20
120600000002	2014	22
J44200000003	2012	3
046100000000	2013	15
091600000005	2010	2
985601108929	2013	3
501500000000	2015	3
501500000000	2013	9
501500000000	2011	9
530400000001	2014	18
IW1F00000003	2012	6
450400000000	2015	12
045100000002	2014	5
309500000002	2014	36
309500000002	2011	33
294600000002	2015	8
294600000002	2014	14
450700000005	2011	1
166100000001	2012	14
J13700000002	2011	1
IZMS00000009	2010	1
802500000007	2014	18
445200000000	2015	20
428800000000	2013	38
497100000000	2014	18
497100000000	2010	17
309100000005	2012	2
051600000006	2013	18
051600000006	2012	18
IW1F00000003	2011	5
IZEE00000008	2010	54
985600168324	2015	1
985600168324	2012	2
661500000000	2015	23
985608317159	2015	2
985608317159	2012	1
985608317159	2011	1
JIDJ00000007	2014	25
985600188120	2011	7
422900000003	2015	29
120600000002	2013	17
J17T00000009	2015	1
J17T00000009	2012	2
J17T00000009	2011	1
J17T00000009	2010	2
IZDL00000004	2010	1
089400000000	2012	1
IZIX00000009	2015	4
IZIX00000009	2014	5
985600219158	2014	2
985600219158	2013	6
985600219158	2012	5
J01K00000006	2013	12
985607542396	2015	1
985607542396	2014	1
985607542396	2013	2
985607542396	2012	2
985607542396	2011	1
985607542396	2010	2
016300000002	2012	19
IXH700000003	2014	2
IXH700000003	2013	1
062200000004	2010	107
066700000006	2011	8
J0S200000007	2013	3
885400000008	2012	27
000700000003	2013	16
413700000000	2011	4
985601004481	2010	1
985600042231	2015	9
985600042231	2014	9
985600042231	2013	6
985600042231	2011	6
985600042231	2010	3
985601336565	2012	2
055600000009	2013	6
985600042339	2015	2
985600042339	2013	4
045000000000	2011	8
099200000003	2012	11
J9QN00000008	2012	3
J9QN00000008	2011	1
IXGI00000007	2014	3
009100000006	2012	1
009100000006	2011	3
985600151383	2014	4
171400000003	2011	6
586600000000	2010	19
985600971399	2014	4
002400000993	2014	15
583900000001	2015	12
583900000001	2012	96
0RXO00000003	2014	2
0RXO00000003	2012	3
0RXO00000003	2011	1
0RXO00000003	2010	1
985600169126	2011	15
166100000001	2013	24
425500000000	2011	5
425500000000	2010	8
377400000005	2011	14
014500000000	2015	1
014500000000	2014	1
014500000000	2010	2
777300000009	2013	4
057200000008	2015	17
057200000008	2013	12
057200000008	2011	14
660300000008	2013	11
434800000005	2012	61
071800000004	2013	11
426500000009	2012	16
000700000003	2014	36
J4XE00000009	2011	1
IY9600000005	2015	9
IY9600000005	2014	8
154900000002	2012	6
985600189844	2014	3
985600189844	2011	2
985600189844	2010	1
154800000000	2011	5
J2BG00000001	2015	1
J2BG00000001	2012	2
842100000009	2012	5
002700000999	2013	6
002700000999	2012	5
002700000999	2011	2
002700000999	2010	5
311500000004	2015	7
006900000006	2012	20
416900000009	2014	2
066700000006	2013	5
502700000001	2015	17
502700000001	2012	16
478500000001	2015	11
478500000001	2013	7
485400000002	2014	1
173800000007	2010	13
630000000000	2010	4
J12600000002	2013	1
985601111113	2015	3
156200000006	2010	6
466400000006	2013	4
466400000006	2011	4
JE6A00000006	2014	2
JE6A00000006	2010	2
168700000009	2012	4
168700000009	2011	5
377800000002	2015	37
HBH100000001	2015	1
IXRM00000004	2015	2
IXRM00000004	2014	6
IXRM00000004	2012	10
511300000003	2011	101
171400000003	2012	7
171400000003	2010	5
002600000997	2010	12
J1OU00000008	2010	11
028700000003	2013	34
312800000008	2015	23
312800000008	2010	16
985600209365	2014	3
985600209365	2012	1
985600209365	2010	3
428800000000	2011	30
520900000003	2014	29
985606574499	2014	1
985606574499	2013	2
985606574499	2012	1
775300000002	2010	4
449300000004	2011	4
JCT500000005	2012	2
J0ON00000006	2015	4
985600402076	2014	2
985600402076	2013	7
502700000001	2011	15
528700000005	2012	17
089100000004	2011	26
455900000000	2014	8
455900000000	2013	6
455900000000	2011	7
507800000004	2012	2
661500000000	2014	24
661500000000	2011	27
985600169126	2015	11
985600169126	2014	10
985600169126	2012	83
985600169126	2010	18
IXTV00000009	2014	5
IXTV00000009	2013	3
IXTV00000009	2012	4
781800000006	2011	11
781800000006	2010	13
J18700000003	2014	5
120600000002	2012	20
J0VX00000001	2010	2
028700000003	2010	36
J4VT00000001	2013	6
J4VT00000001	2012	7
456700000004	2011	11
J0ZR00000001	2015	4
J0ZR00000001	2014	1
J0ZR00000001	2013	3
J41C00000009	2015	26
J41C00000009	2011	29
IYIC00000000	2014	15
IYIC00000000	2011	11
438600000004	2014	20
344000000001	2015	6
583400000002	2014	9
583400000002	2013	18
583400000002	2012	17
583400000002	2011	11
583400000002	2010	16
J01Z00000005	2015	9
J01Z00000005	2011	8
JM7R00000002	2011	2
JM7R00000002	2010	2
J3Y700000005	2015	10
293700000006	2014	5
293700000006	2011	6
055100000000	2012	1
045100000002	2015	5
985600159970	2011	3
985600159970	2013	3
482000000000	2010	10
J1QC00000008	2014	6
J1QC00000008	2013	2
J3Y700000005	2014	10
J3Y700000005	2012	11
179500000000	2013	1
835100000006	2015	1
877900000006	2015	6
877900000006	2014	4
877900000006	2012	9
877900000006	2011	10
877900000006	2010	10
985602000994	2012	88
428800000000	2012	44
002200000000	2011	5
985600188120	2014	3
461400000005	2014	8
433800000007	2015	1
777300000009	2015	6
007100000000	2013	27
081200000000	2010	5
002700000000	2015	23
002700000000	2011	22
531100000004	2011	1
014300000006	2012	3
J1GS00000009	2015	6
GBIM00000005	2013	2
069000000008	2014	10
069000000008	2013	10
IX9T00000003	2012	2
IX9T00000003	2011	3
IX9T00000003	2010	2
034300000000	2012	1
985600191121	2014	8
985600191121	2012	7
985600191121	2010	4
028000000000	2013	2
028000000000	2012	2
437300000000	2015	3
437300000000	2013	3
437300000000	2012	7
437300000000	2011	4
065000000005	2014	7
501500000000	2010	9
985600042410	2013	6
482100000002	2010	2
046100000000	2012	16
J3GZ00000008	2014	5
J3GZ00000008	2012	4
985600993279	2015	2
985600993279	2013	2
985600993279	2012	3
985600993279	2011	2
IX9M00000000	2010	10
JAVB00000008	2012	3
985600213036	2014	1
159000000007	2014	3
159000000007	2013	4
328600000000	2013	2
193400000004	2014	9
193400000004	2013	14
000700000003	2011	20
JP3V00000000	2014	6
JP3V00000000	2011	24
411600000002	2014	5
411600000002	2011	5
584100000005	2014	1
584100000005	2012	3
584100000005	2011	7
021200000007	2013	11
021200000007	2010	10
J1UZ00000004	2010	2
985601110338	2014	3
985601110338	2013	5
985601110338	2011	4
096900000001	2013	4
096900000001	2010	4
066700000006	2015	92
066700000006	2012	5
066700000006	2010	5
771700000007	2015	4
771700000007	2014	3
473900000008	2014	2
JNTM00000007	2012	8
IXTV00000009	2010	7
468600000006	2014	1
IY7O00000005	2014	9
J12600000002	2011	2
294800000006	2015	14
154600000007	2013	29
622800000004	2012	1
046100000000	2010	11
IWT700000002	2011	2
832000000000	2011	1
J12L00000003	2013	4
J12L00000003	2012	4
J5U700000007	2013	3
012600000005	2015	8
013700000005	2012	7
781800000006	2014	18
985608318244	2011	1
011000000006	2015	8
985600559978	2010	3
583400000002	2015	8
107000000004	2013	22
472700000006	2012	11
528700000005	2010	10
344000000001	2010	4
013800000007	2011	13
195400000000	2010	17
985600151383	2012	5
579800000001	2010	22
294100000003	2011	2
J6IN00000002	2010	8
167600000009	2010	8
192500000008	2012	19
192500000008	2011	15
118000000000	2013	10
AT4R00000001	2014	2
985601111113	2012	4
822800000007	2015	2
822800000007	2011	1
822800000007	2010	1
HBH100000001	2011	1
819000000002	2010	14
340900000005	2015	24
J2NI00000001	2013	1
340900000005	2014	23
870300000008	2014	16
841600000000	2010	16
202100000001	2014	22
202100000001	2012	14
202100000001	2011	8
653900000006	2012	20
653900000006	2011	13
167800000002	2010	7
IXVO00000009	2015	5
IXVO00000009	2014	11
IXVO00000009	2011	4
IXVO00000009	2010	3
IVH800000000	2012	4
IVH800000000	2011	6
047900000003	2015	3
047900000003	2010	9
422900000003	2014	11
422900000003	2013	32
422900000003	2012	11
422900000003	2011	13
985600419629	2013	2
J67N00000004	2010	1
J18700000003	2010	10
J6Q900000007	2011	5
985600042380	2015	7
985600042380	2010	11
419400000004	2011	2
506200000005	2011	3
506200000005	2010	1
J0XN00000008	2015	3
J0XN00000008	2013	1
IY9F00000003	2015	5
IY9F00000003	2014	5
J7ZP00000009	2015	16
J7ZP00000009	2013	10
J7ZP00000009	2012	11
J7ZP00000009	2011	8
J7ZP00000009	2010	10
348800000009	2012	7
348800000009	2010	9
428800000000	2015	24
167800000002	2014	5
J0S200000007	2015	1
531500000001	2015	10
531500000001	2012	7
531500000001	2011	9
531500000001	2010	47
J1B800000008	2012	1
J1B800000008	2011	1
J1B800000008	2010	1
879900000002	2011	1
104100000001	2011	16
B3WZ00000004	2013	6
B3WZ00000004	2011	7
B3WZ00000004	2010	6
IXOR00000009	2011	7
852000000004	2010	3
350300000001	2010	5
311300000000	2015	2
898500000001	2015	10
898500000001	2013	15
898500000001	2012	88
292900000001	2011	5
985600149567	2010	2
426900000006	2013	5
426900000006	2012	7
516400000006	2015	4
551400000004	2014	16
J2VV00000002	2015	2
J2VV00000002	2010	1
985600201542	2010	2
445200000000	2011	18
985600145502	2014	2
985600145502	2013	8
985600145502	2012	3
985600145502	2011	5
985600145502	2010	3
J3SJ00000001	2013	2
011000000006	2011	6
J5SV00000001	2015	2
882900000002	2015	1
882900000002	2014	1
882900000002	2013	1
002200000000	2015	6
002200000000	2013	10
660300000008	2014	11
660300000008	2012	12
660300000008	2010	12
985600390108	2012	1
JF1800000007	2013	3
JF1800000007	2012	3
JF1800000007	2011	4
985600043289	2011	2
201900000008	2011	8
985600209799	2015	9
985600209799	2014	6
985600174499	2015	1
985600174499	2014	2
273000000009	2015	11
472700000006	2015	8
472700000006	2014	9
350300000001	2011	2
426500000009	2015	16
J01Z00000005	2010	4
487300000007	2010	5
027700000005	2015	3
027700000005	2013	10
027700000005	2012	2
027700000005	2011	5
985601226522	2011	2
JGDG00000007	2014	2
176500000006	2015	2
JI7500000002	2011	18
JI7500000002	2010	49
IXS700000001	2013	1
G4YY00000008	2015	10
G4YY00000008	2014	6
G4YY00000008	2013	9
G4YY00000008	2012	6
G4YY00000008	2011	12
G4YY00000008	2010	4
055100000000	2013	1
167600000009	2013	3
104100000001	2014	18
IWT900000006	2014	3
IWT900000006	2010	5
GFCD00000007	2011	1
GFCD00000007	2010	1
493100000008	2011	3
583000000005	2013	7
583000000005	2011	10
377400000005	2014	11
450400000000	2013	13
985600710536	2011	1
985600710536	2010	1
246100000003	2015	32
246100000003	2014	52
246100000003	2013	54
246100000003	2012	51
432800000009	2010	7
JEIB00000004	2013	5
985601110338	2015	5
IYCD00000002	2014	8
IYCD00000002	2013	10
JF1800000007	2014	5
JF1800000007	2010	5
286700000003	2015	12
066700000006	2014	88
J9GC00000006	2011	15
IXW500000009	2013	4
IXW500000009	2010	2
JGRY00000006	2015	10
JGRY00000006	2014	5
JGRY00000006	2013	9
JGRY00000006	2012	41
JGRY00000006	2011	16
JGRY00000006	2010	11
804600000005	2011	1
010100000000	2015	2
010100000000	2014	4
010100000000	2013	4
IW1X00000000	2014	10
IYC300000002	2012	2
J03D00000008	2012	10
834400000003	2014	3
834400000003	2013	1
J2LV00000002	2015	1
566100000007	2013	1
566100000007	2010	2
507700000002	2015	3
507700000002	2014	2
507700000002	2012	2
422900000003	2010	10
IWT900000006	2012	6
884800000007	2014	3
J87U00000003	2012	3
J87U00000003	2011	6
047900000003	2012	4
462200000000	2014	2
985601329550	2012	1
101800000000	2014	2
072300000003	2011	7
J1PB00000008	2011	2
501500000000	2012	5
425400000009	2010	42
884100000004	2011	4
J01Z00000005	2014	4
J0JS00000006	2011	1
013700000005	2015	4
J7D500000002	2013	2
J7D500000002	2012	4
J7D500000002	2010	4
201800000006	2014	2
201800000006	2013	2
201800000006	2012	1
867500000001	2015	1
JTMR00000002	2010	3
770900000002	2014	1
770900000002	2013	3
770900000002	2012	2
JSP800000001	2014	7
096900000001	2015	6
J0IH00000006	2014	13
548200000000	2015	1
548200000000	2014	1
548200000000	2011	1
548200000000	2010	1
IXKB00000005	2013	6
047700000000	2015	19
653900000006	2014	17
653900000006	2010	16
985600001233	2013	1
J4BJ00000001	2012	3
IYAN00000006	2010	3
247100000001	2010	42
630000000000	2012	4
057200000008	2010	12
340900000005	2012	26
JCPL00000005	2011	4
IXH700000003	2012	2
002200000000	2014	7
GCI600000000	2012	3
780900000000	2015	6
J61F00000009	2011	1
J61F00000009	2010	2
528200000006	2013	8
528200000006	2012	5
528200000006	2011	7
528200000006	2010	5
079400000002	2013	1
021200000007	2015	9
IZWL00000006	2014	1
IZWL00000006	2012	4
IZWL00000006	2011	3
IZWL00000006	2010	7
024500000007	2015	81
002700000999	2014	5
J0BF00000005	2011	3
466400000006	2012	4
466400000006	2010	5
443100000001	2015	1
443100000001	2013	2
802500000007	2010	16
JDFW00000004	2014	3
0U0E00000008	2014	1
0U0E00000008	2013	2
0U0E00000008	2012	1
0U0E00000008	2010	1
985600042509	2012	4
898500000001	2014	9
898500000001	2011	14
IV6N00000003	2013	3
IV6N00000003	2011	2
IV6N00000003	2010	1
096900000001	2011	4
985600099934	2011	1
985600993279	2010	3
013800000007	2013	16
017000000005	2012	1
226100000009	2014	21
876200000005	2014	3
IY1W00000002	2014	4
IY1W00000002	2013	3
IY1W00000002	2012	2
802600000009	2013	53
IX2400000007	2010	11
J3E400000000	2011	14
J3E400000000	2010	12
J54G00000008	2010	1
168700000009	2014	5
168700000009	2010	2
985600042495	2014	7
364100000008	2010	3
442500000000	2014	13
IZ1B00000008	2013	4
H84F00000005	2013	3
H84F00000005	2012	2
J4C300000009	2013	5
023600000000	2015	3
023600000000	2014	8
023600000000	2013	4
455800000008	2011	8
455800000008	2010	6
003200000009	2015	7
003200000009	2013	11
003200000009	2012	17
003200000009	2011	13
985601346021	2015	1
985601346021	2010	1
IWBX00000000	2013	3
858700000006	2013	2
858700000006	2012	3
344000000001	2013	4
J3SV00000007	2015	2
173800000007	2013	8
493100000008	2015	2
493100000008	2014	2
493100000008	2013	2
493100000008	2012	4
GFGJ00000000	2013	2
985600042509	2013	7
985600720469	2014	3
985600720469	2012	4
985600720469	2011	2
985600720469	2010	5
516400000006	2014	8
JQHV00000000	2015	1
JQHV00000000	2013	3
985602000994	2015	6
877900000006	2013	10
171400000003	2015	8
171400000003	2013	10
J47R00000007	2013	1
012600000005	2014	6
IZFU00000009	2010	4
IVKS00000003	2011	6
002400000004	2010	3
169600000005	2010	18
J0OB00000002	2015	10
J0OB00000002	2013	10
J0OB00000002	2012	12
J0OB00000002	2011	9
J4VT00000001	2014	4
J4VT00000001	2011	4
IWT700000002	2014	4
IYH000000008	2011	1
777300000009	2014	6
777300000009	2011	8
462400000003	2013	9
102400000000	2010	8
294300000007	2012	1
167800000002	2013	4
002200000990	2010	12
IY1W00000002	2015	2
IY1W00000002	2011	3
IY1W00000002	2010	1
J6KN00000007	2013	3
J0BF00000005	2014	2
J0BF00000005	2010	2
J1FO00000003	2013	1
J3WT00000002	2014	2
J3WT00000002	2011	3
781800000006	2015	7
781800000006	2013	15
781800000006	2012	17
858700000006	2014	1
002200000990	2011	17
J4BJ00000001	2014	1
J4BJ00000001	2013	1
002400000993	2015	7
002400000993	2013	12
002400000993	2012	13
002400000993	2011	15
156200000006	2014	3
156200000006	2013	4
J7NE00000000	2010	2
IYZQ00000002	2012	22
398000000000	2014	7
398000000000	2013	6
J1TW00000002	2011	5
J1TW00000002	2010	4
J8E800000003	2015	16
900900000004	2010	9
985600079623	2013	3
IVH800000000	2013	8
IXQG00000003	2011	1
985600085410	2011	8
142000000002	2014	3
462400000003	2015	5
462400000003	2014	12
462400000003	2012	7
177400000002	2013	2
177400000002	2012	7
630000000000	2011	5
442500000000	2015	11
442500000000	2013	17
442500000000	2012	7
442500000000	2010	4
870300000008	2013	12
JAVJ00000002	2014	1
JAVJ00000002	2013	3
JAVJ00000002	2012	1
JAVJ00000002	2011	2
385700000001	2010	1
985600200430	2011	4
451900000007	2013	2
451900000007	2011	4
J0KV00000000	2012	3
985601001997	2010	10
450400000000	2011	6
301700000000	2014	20
546600000001	2011	7
462200000000	2015	3
462200000000	2013	3
462200000000	2011	4
IXJV00000009	2014	3
J0AV00000000	2010	1
553100000005	2010	1
377400000005	2013	5
377400000005	2012	8
377400000005	2010	6
171800000000	2014	3
171800000000	2013	4
171800000000	2012	5
171800000000	2011	5
630000000000	2014	7
J5SV00000001	2010	2
0Y1Y00000005	2014	4
0Y1Y00000005	2013	3
0Y1Y00000005	2011	3
J4F200000001	2013	4
J4F200000001	2011	3
002300000002	2012	1
IWBX00000000	2015	3
IWBX00000000	2011	1
985600188120	2015	1
J47R00000007	2010	4
IVH800000000	2010	4
985600159970	2014	5
420700000003	2014	18
985602000994	2014	13
045000000000	2013	12
282600000009	2015	6
282600000009	2010	3
118500000009	2013	8
155600000005	2014	9
155600000005	2013	8
155600000005	2011	5
JAVB00000008	2013	2
985600107511	2014	1
226100000009	2011	17
ICRE00000000	2015	1
J6B200000003	2010	1
IWT400000007	2012	2
IWT400000007	2011	4
985600070219	2012	5
985600070219	2011	6
294600000002	2013	7
294600000002	2011	14
435900000005	2010	20
468600000006	2015	4
173700000005	2014	2
193400000004	2015	4
193400000004	2010	9
IW1X00000000	2013	13
070300000007	2014	4
070300000007	2013	3
070300000007	2012	3
070300000007	2011	8
070300000007	2010	4
426900000006	2015	8
426900000006	2011	8
455900000000	2012	2
195600000004	2012	8
195600000004	2010	3
IZFU00000009	2015	1
IZFU00000009	2012	19
985600042495	2013	8
J7T800000007	2014	3
J7T800000007	2013	2
J7T800000007	2012	2
J7T800000007	2010	1
286800000005	2014	2
286800000005	2013	5
286800000005	2011	4
J8JD00000005	2012	1
985600196549	2014	5
985600196549	2013	4
336500000000	2015	3
336500000000	2014	7
336500000000	2013	6
336500000000	2011	7
336500000000	2010	3
J94400000003	2012	4
J94400000003	2011	3
J94400000003	2010	2
071800000004	2012	8
J01E00000003	2014	1
J6NH00000009	2015	3
J6NH00000009	2014	4
J6NH00000009	2013	1
J6NH00000009	2012	6
J6NH00000009	2010	15
455300000009	2013	2
455300000009	2011	3
000700000003	2015	11
329200000001	2015	4
329200000001	2012	5
861000000003	2013	5
985600155656	2015	5
985600155656	2014	9
985600155656	2013	8
985600155656	2012	8
985600155656	2011	8
985600155656	2010	5
802600000009	2012	22
802600000009	2010	25
733300000007	2015	1
733300000007	2014	2
733300000007	2013	2
IY1I00000003	2011	1
IYUL00000002	2013	1
IYUL00000002	2012	1
842100000009	2013	3
842100000009	2010	5
080800000003	2013	13
080800000003	2012	8
J4F200000001	2010	2
435900000005	2013	5
876200000005	2012	3
134800000006	2015	7
134800000006	2014	10
134800000006	2013	5
134800000006	2012	25
134800000006	2011	5
466400000006	2015	5
466400000006	2014	5
985601228118	2012	1
IYC900000003	2014	5
IYC900000003	2012	3
IYC900000003	2011	3
JS9O00000007	2014	3
074300000000	2015	2
074300000000	2013	2
074300000000	2012	5
579700000000	2010	12
J3RT00000003	2013	4
J3RT00000003	2010	7
J2UJ00000009	2013	2
208000000009	2012	19
586600000000	2015	14
586600000000	2014	8
104100000001	2015	9
104100000001	2012	15
531500000001	2014	4
JGLO00000007	2012	4
003100000996	2013	2
566400000002	2010	2
062900000007	2014	1
062900000007	2011	3
JNTI00000008	2013	1
293700000006	2015	7
I25800000001	2015	3
I25800000001	2014	2
J14G00000009	2013	11
195600000004	2015	3
J0IH00000006	2012	10
J0IH00000006	2011	17
J0IH00000006	2010	8
875100000005	2014	3
875100000005	2013	2
841700000001	2013	7
032601005056	2012	6
032601005056	2011	3
032601005056	2010	4
088200000008	2013	1
088200000008	2012	2
247100000001	2014	5
247100000001	2013	42
247100000001	2011	9
431200000000	2014	21
IYCD00000002	2015	90
IYCD00000002	2012	6
IYCD00000002	2010	4
J1IN00000006	2015	3
528500000001	2012	1
023500000009	2012	4
055600000009	2014	10
055600000009	2010	5
JAH000000005	2013	2
IXH000000000	2013	3
171400000003	2014	9
J1VL00000005	2011	4
JFT200000001	2015	4
GFCD00000007	2013	1
072500000007	2012	2
072500000007	2010	2
336800000005	2015	2
336800000005	2014	3
414600000007	2015	1
414600000007	2014	1
414600000007	2013	3
414600000007	2012	2
414600000007	2010	1
J17W00000006	2012	1
J17W00000006	2011	1
906100000009	2012	1
096800000000	2013	15
J18700000003	2012	4
J18700000003	2011	6
IVPL00000001	2015	3
IVPL00000001	2012	1
827900000000	2015	3
827900000000	2014	2
827900000000	2013	2
075700000005	2010	10
JGAO00000009	2015	1
GFLO00000000	2012	1
ISUL00000001	2013	7
JGG200000004	2015	2
JGG200000004	2014	4
JGG200000004	2013	2
JGG200000004	2012	3
J41C00000009	2014	22
208000000009	2015	20
419800000001	2015	5
768300000000	2013	2
JCOG00000006	2012	7
JCOG00000006	2010	3
985601111113	2014	2
985600701642	2012	2
985600701642	2011	1
985600701642	2010	3
012600000005	2013	7
012600000005	2012	3
J88L00000003	2012	5
J88L00000003	2011	3
J88L00000003	2010	2
065000000005	2015	4
065000000005	2013	3
065000000005	2011	3
065000000005	2010	4
047900000003	2011	4
J17E00000000	2014	2
J17E00000000	2013	1
294100000003	2014	2
J14G00000009	2015	4
J14G00000009	2014	4
J14G00000009	2011	12
422500000006	2010	11
IVH200000000	2015	1
870300000008	2015	12
166700000002	2015	2
166700000002	2013	6
166700000002	2010	6
587400000005	2014	6
587400000005	2010	9
003500000993	2014	4
J8LH00000007	2015	1
J8LH00000007	2012	2
JIF800000001	2015	3
JIF800000001	2014	2
IY4D00000009	2013	3
IWD500000000	2011	4
J3XY00000001	2015	1
J3XY00000001	2014	1
J3XY00000001	2012	1
J19C00000002	2012	2
045100000002	2011	10
089500000001	2015	3
089500000001	2014	3
089500000001	2012	3
J93M00000001	2015	14
118500000009	2011	4
002600000008	2014	1
384400000008	2010	3
507800000004	2010	3
JHU600000000	2011	1
155800000009	2012	4
J0UF00000007	2011	1
J1JP00000008	2013	21
J1JP00000008	2012	21
J1JP00000008	2011	17
J1JP00000008	2010	17
J7ZO00000007	2015	4
J7ZO00000007	2010	4
072300000003	2012	5
985600159970	2015	7
IZZ100000000	2012	3
IZZ100000000	2010	1
IYHH00000000	2014	4
985600170892	2010	3
432800000009	2015	9
432800000009	2013	6
432800000009	2012	7
432800000009	2011	7
J67N00000004	2012	2
482200000004	2015	4
482200000004	2014	2
482200000004	2013	5
482200000004	2012	4
J6IN00000002	2015	3
J6IN00000002	2013	20
J6IN00000002	2012	1
J6IN00000002	2011	5
IXQG00000003	2012	1
802500000007	2013	16
985600174499	2012	1
J0IH00000006	2013	14
898800000007	2011	1
GFGJ00000000	2015	1
J04Y00000008	2015	4
J04Y00000008	2014	1
J04Y00000008	2013	2
J04Y00000008	2012	1
J04Y00000008	2010	3
J1BJ00000000	2012	7
530400000001	2013	11
005200000005	2011	1
005100000003	2010	4
413600000009	2011	1
733300000007	2010	2
381700000009	2011	7
IVBB00000009	2010	1
435900000005	2014	8
117300000007	2012	7
117300000007	2011	7
117300000007	2010	7
875100000005	2011	2
875100000005	2010	2
J7QZ00000007	2012	2
J7QZ00000007	2010	1
017000000005	2011	1
208000000009	2010	18
IZYV00000002	2010	1
579700000000	2013	7
985600002310	2012	1
089100000004	2010	31
985600197952	2010	1
IXRM00000004	2010	5
455800000008	2015	11
455800000008	2014	3
455800000008	2012	5
J8XE00000008	2011	1
385300000004	2012	1
286200000004	2015	3
286200000004	2014	2
286200000004	2013	3
J6V200000003	2014	6
J6V200000003	2013	11
775300000002	2011	2
IVJW00000006	2011	1
046100000000	2011	12
047900000003	2013	8
003700000997	2015	1
003700000997	2014	1
003700000997	2012	2
J2UF00000001	2014	3
002800000990	2015	8
002800000990	2014	8
450400000000	2010	8
468600000006	2012	8
468600000006	2011	1
752200000001	2013	5
752200000001	2012	8
045000000000	2015	11
045000000000	2014	13
045000000000	2012	8
985608320850	2011	1
985608320850	2010	1
HHPY00000004	2012	2
192600000000	2014	1
192600000000	2012	1
IXKB00000005	2015	5
IXKB00000005	2014	10
303400000001	2011	17
303400000001	2010	5
156100000004	2012	2
156100000004	2011	1
457000000000	2010	1
JN4000000002	2015	1
JN4000000002	2014	1
JN4000000002	2011	1
166700000002	2012	6
166700000002	2011	4
003000000994	2014	6
003000000994	2012	5
IX7W00000004	2013	2
IX7W00000004	2011	2
032601005013	2014	3
032601005013	2013	1
032601005013	2012	5
032601005013	2010	10
985600043181	2012	5
985600043181	2010	4
438600000004	2011	18
350300000001	2013	5
445200000000	2012	10
IYSC00000000	2011	1
490100000003	2014	3
985600070219	2015	1
985600070219	2014	3
892200000007	2014	5
064100000009	2014	2
JCI900000004	2010	2
192500000008	2015	14
027200000006	2015	9
000501005048	2011	7
000501005048	2010	2
064300000002	2015	1
985601336778	2014	1
985601336778	2013	1
985601336778	2011	2
985601336778	2010	2
IY7O00000005	2012	7
097600000004	2012	1
097600000004	2011	2
097600000004	2010	1
005100000003	2012	2
005100000003	2011	3
375700000004	2013	7
375700000004	2012	7
375700000004	2011	12
375700000004	2010	7
061900000009	2011	1
767400000003	2013	1
818300000000	2014	1
818300000000	2012	2
818300000000	2011	1
047900000003	2014	1
I25800000001	2011	1
473900000008	2015	1
473900000008	2013	3
309100000005	2015	1
616600000006	2012	2
985600431459	2011	2
JI7500000002	2015	22
099200000003	2014	8
177500000004	2014	1
177500000004	2013	4
J1FO00000003	2012	1
J1FO00000003	2011	1
