ID_da_instituicao	ID_da_subdisciplina	Ano	Publicacoes
J2HF00000009	140	2012	1
000200000004	243	2014	3
039200000000	115	2015	1
J1GS00000009	10	2015	2
J1GS00000009	372	2015	1
J1GS00000009	372	2014	1
000300000006	349	2014	1
000300000006	101	2013	1
000300000006	405	2012	1
000300000006	32	2012	1
000300000006	101	2011	2
000300000006	405	2010	1
007900000004	160	2014	1
007900000004	291	2014	1
007900000004	371	2014	1
007900000004	458	2014	2
007900000004	337	2013	2
384400000008	339	2015	1
155800000009	454	2012	1
874100000007	203	2015	1
874100000007	9	2013	1
874100000007	31	2012	2
874100000007	285	2011	1
874100000007	1	2011	1
874100000007	6	2011	1
000300000995	390	2010	1
080300000004	53	2015	1
870400000000	498	2015	1
J0TA00000001	1	2010	1
J0TA00000001	394	2010	1
006200000003	341	2015	1
286800000005	16	2013	1
286800000005	16	2012	3
286800000005	16	2011	1
460900000006	284	2012	2
154900000002	390	2014	1
032600000000	12	2013	1
032600000000	7	2012	3
032600000000	12	2012	17
032600000000	17	2012	2
032600000000	19	2012	17
032600000000	32	2012	2
032600000000	45	2012	18
032600000000	59	2012	2
032600000000	62	2012	2
032600000000	63	2012	17
032600000000	68	2012	2
032600000000	82	2012	17
032600000000	99	2012	2
032600000000	101	2012	3
032600000000	104	2012	2
032600000000	114	2012	2
032600000000	174	2012	2
032600000000	204	2012	2
032600000000	205	2012	2
032600000000	274	2012	2
032600000000	347	2012	2
032600000000	387	2012	2
032600000000	452	2012	2
032600000000	464	2012	2
032600000000	466	2012	2
032600000000	485	2012	2
032600000000	510	2012	2
000600000001	32	2012	1
033300000002	143	2011	1
JCPF00000002	8	2010	1
985600159970	75	2015	1
985600159970	195	2015	1
985600159970	389	2015	1
011100000008	371	2013	2
154100000008	462	2015	1
154100000008	67	2014	1
154100000008	138	2013	1
154100000008	67	2013	2
154100000008	138	2012	3
154100000008	456	2010	2
001600000999	377	2012	1
001200000991	88	2010	1
040000000000	117	2014	1
IZCF00000003	29	2010	1
020200000009	440	2012	1
414600000007	105	2013	1
121100000001	49	2015	2
121100000001	29	2013	1
121100000001	257	2013	1
080400000006	421	2015	1
080400000006	421	2014	2
080400000006	239	2014	1
080400000006	437	2013	1
080400000006	421	2013	1
080400000006	239	2012	1
IXGI00000007	390	2015	3
IXGI00000007	138	2012	1
IXGI00000007	456	2010	1
033300000002	530	2015	3
025600000007	284	2014	2
511300000003	551	2015	1
511300000003	30	2015	1
511300000003	113	2014	1
511300000003	551	2012	1
511300000003	305	2010	3
511300000003	339	2010	3
511300000003	30	2010	1
985600169142	294	2014	1
985600169142	172	2014	2
IX3D00000003	479	2015	1
AT0F00000005	350	2015	4
951100000004	352	2013	1
951100000004	107	2010	1
456900000008	454	2015	1
885400000008	345	2013	1
885400000008	320	2013	1
885400000008	320	2012	1
885400000008	49	2010	1
120600000002	413	2013	2
154900000002	50	2013	1
IY6D00000005	103	2015	2
IY6D00000005	103	2014	1
019200000005	352	2013	2
002800000001	213	2015	1
002800000001	11	2013	1
002800000001	53	2011	1
000100000002	5	2014	2
000100000002	186	2014	1
584200000007	19	2015	1
584200000007	512	2014	1
584200000007	20	2014	1
584200000007	405	2014	1
584200000007	8	2013	1
584200000007	20	2011	1
584200000007	473	2011	1
IY5300000007	180	2015	1
IY5300000007	180	2014	1
IY5300000007	180	2011	1
IY5300000007	180	2010	2
020200000009	418	2013	1
020200000009	418	2012	1
583900000001	261	2012	1
870400000000	433	2012	1
022900000008	498	2014	1
985600043971	138	2015	1
985600043971	67	2015	1
003900000001	8	2015	3
752200000001	138	2011	1
884500000001	55	2015	1
884500000001	8	2010	1
000600000990	278	2013	1
000600000990	77	2013	1
000600000990	73	2012	1
000600000990	479	2011	1
004700000006	299	2010	1
033400000004	431	2011	1
880000000000	262	2015	2
880000000000	339	2014	3
880000000000	84	2013	2
880000000000	255	2013	2
880000000000	339	2013	2
880000000000	227	2013	3
880000000000	84	2012	2
880000000000	54	2011	3
880000000000	255	2011	5
880000000000	41	2010	2
880000000000	84	2010	7
880000000000	26	2010	2
880000000000	472	2010	2
880000000000	191	2010	1
004500000002	127	2012	4
306200000002	4	2015	1
306200000002	441	2014	1
306200000002	365	2013	1
306200000002	365	2010	1
I3CJ00000006	405	2015	1
I3CJ00000006	32	2010	1
475600000009	130	2011	3
475600000009	130	2010	2
002500000006	23	2013	1
498300000002	24	2010	1
020100000007	264	2013	1
020100000007	6	2011	1
020100000007	278	2011	1
020100000007	412	2010	1
020100000007	6	2010	1
020100000007	26	2010	1
010600000009	110	2013	2
010600000009	478	2012	1
010600000009	549	2011	3
010600000009	110	2011	1
008300000001	196	2012	3
286700000003	402	2011	1
001300000993	133	2015	1
001300000993	117	2014	1
001300000993	503	2013	1
001300000993	264	2013	1
001300000993	461	2013	1
001300000993	503	2012	1
001300000993	524	2012	1
001300000993	117	2010	2
001300000993	508	2010	1
008900000002	128	2013	1
008900000002	128	2012	1
008900000002	128	2011	1
008900000002	128	2010	1
000500000999	548	2013	1
033700000000	260	2012	3
169600000005	523	2014	1
169600000005	512	2014	1
169600000005	178	2013	1
169600000005	313	2013	1
169600000005	549	2013	1
169600000005	542	2012	2
769300000008	392	2013	2
007100000000	418	2010	2
007100000000	248	2010	1
007100000000	497	2010	1
985600169126	525	2014	1
867100000004	260	2010	1
011100000008	120	2014	1
011100000008	275	2014	1
011100000008	305	2014	1
024000000008	419	2012	6
032700000001	347	2012	1
870200000006	23	2012	1
IXXU00000008	456	2011	1
567200000007	237	2015	1
567200000007	109	2014	1
567200000007	120	2013	1
567200000007	275	2013	1
567200000007	305	2013	1
567200000007	339	2013	2
104300000005	509	2011	1
104300000005	37	2011	1
J4D600000002	229	2013	1
J4D600000002	229	2012	1
009200000008	130	2013	1
009200000008	215	2012	1
009200000008	445	2012	1
009200000008	530	2011	1
009200000008	194	2010	1
841500000008	10	2015	1
841500000008	15	2015	1
841500000008	16	2015	1
841500000008	35	2015	1
841500000008	42	2015	1
841500000008	45	2015	1
841500000008	46	2015	1
841500000008	55	2015	1
841500000008	61	2015	1
841500000008	63	2015	1
841500000008	72	2015	1
841500000008	78	2015	1
841500000008	103	2015	1
841500000008	106	2015	1
841500000008	125	2015	1
841500000008	131	2015	1
841500000008	144	2015	1
841500000008	157	2015	1
841500000008	166	2015	1
841500000008	176	2015	1
841500000008	179	2015	1
841500000008	180	2015	1
841500000008	185	2015	1
841500000008	200	2015	1
841500000008	254	2015	1
841500000008	264	2015	1
841500000008	293	2015	1
841500000008	310	2015	1
841500000008	321	2015	1
841500000008	322	2015	1
841500000008	338	2015	1
841500000008	353	2015	1
841500000008	401	2015	1
841500000008	409	2015	1
841500000008	422	2015	1
841500000008	424	2015	1
841500000008	426	2015	1
841500000008	441	2015	1
841500000008	463	2015	1
F3V900000009	155	2015	1
F3V900000009	545	2015	1
F3V900000009	404	2015	1
029100000000	476	2010	1
IZIX00000009	76	2014	1
IZIX00000009	418	2012	1
IZIX00000009	76	2012	1
IZIX00000009	11	2010	1
028700000003	57	2015	2
007000000008	515	2015	2
007000000008	515	2013	1
007000000008	163	2011	5
000300000995	345	2013	2
426500000009	499	2012	1
985600419629	361	2013	1
858000000003	257	2012	1
046100000000	152	2015	1
046100000000	330	2014	1
046100000000	173	2014	1
046100000000	359	2013	1
006700000002	459	2013	1
032300000004	39	2012	1
008300000001	111	2012	1
032600000000	213	2011	1
032600000000	88	2010	1
032600000000	415	2010	1
J1GS00000009	548	2015	1
033800000001	113	2013	1
001000000998	16	2015	2
001000000998	424	2014	1
001000000998	16	2013	1
001000000998	127	2013	1
IW1Y00000001	242	2015	1
IW1Y00000001	409	2014	1
IW1Y00000001	70	2013	1
IW1Y00000001	409	2013	1
IW1Y00000001	248	2013	1
IW1Y00000001	187	2012	1
IW1Y00000001	70	2012	1
IW1Y00000001	70	2010	3
J0T000000001	286	2010	1
011100000008	64	2015	1
011100000008	64	2010	2
029100000000	426	2015	1
029100000000	33	2012	1
005900000008	192	2010	3
007200000001	10	2010	1
001500000008	200	2013	1
001500000008	378	2012	1
001500000008	378	2010	1
J00Z00000007	2	2015	1
J00Z00000007	454	2014	1
J00Z00000007	340	2014	1
J00Z00000007	264	2014	1
J00Z00000007	127	2012	1
J00Z00000007	523	2011	2
J00Z00000007	116	2011	1
J00Z00000007	361	2010	1
002000000996	24	2015	1
IW9W00000003	499	2012	1
008300000001	531	2015	1
008300000001	531	2014	3
008700000009	14	2014	1
350700000009	102	2014	1
034300000000	45	2015	1
449300000004	405	2010	1
884900000009	53	2012	1
008000000006	237	2013	1
008000000006	545	2011	1
IX9T00000003	339	2011	1
IX9T00000003	105	2010	1
858000000003	454	2010	1
008700000009	49	2013	1
010400000005	257	2012	1
019200000005	435	2013	1
832500000009	182	2012	1
832500000009	199	2010	1
J0ZA00000009	13	2013	1
J0ZA00000009	108	2013	1
985601226530	107	2015	1
985601226530	499	2014	1
985601226530	107	2014	2
985601226530	133	2013	1
985601226530	499	2013	1
985601226530	341	2013	2
985601226530	202	2013	1
985601226530	133	2012	1
985601226530	499	2012	4
985601226530	341	2012	1
985601226530	341	2011	1
985601226530	107	2010	1
008300000001	220	2014	1
016700000000	78	2015	1
016700000000	524	2014	1
016700000000	120	2013	3
016700000000	287	2013	3
016700000000	340	2013	2
016700000000	166	2012	1
016700000000	307	2012	1
000200000004	110	2011	1
000200000004	525	2011	1
119300000003	14	2014	1
033300000002	182	2012	1
000700000992	519	2014	1
AT0F00000005	445	2015	1
586600000000	548	2013	1
586600000000	30	2011	1
586600000000	548	2010	1
841500000008	423	2012	1
985600151383	21	2011	1
985600151383	161	2011	1
006700000002	170	2012	1
198100000000	176	2015	3
032100000000	416	2010	2
I22A00000002	402	2013	1
033800000001	20	2013	6
033800000001	20	2012	2
134800000006	14	2015	1
010400000005	294	2013	1
408900000008	69	2015	1
408900000008	6	2014	3
408900000008	6	2012	3
119300000003	315	2013	1
785800000009	312	2012	1
214300000009	116	2013	1
IYIC00000000	284	2014	1
IYIC00000000	284	2012	1
IYIC00000000	284	2011	1
IYIC00000000	11	2010	3
006700000002	348	2013	1
040000000000	88	2012	1
501100000002	9	2012	1
033500000006	477	2012	1
020200000009	513	2014	1
033300000002	427	2011	1
000900000996	181	2014	1
000900000996	283	2012	1
000900000996	283	2010	1
000900000996	181	2010	1
010300000003	365	2012	1
010300000003	439	2010	2
033300000002	465	2014	1
033300000002	249	2013	4
033300000002	277	2011	2
001000000998	240	2013	4
001000000998	50	2012	2
001000000998	28	2012	1
001000000998	28	2011	1
001000000998	28	2010	3
032700000001	82	2013	1
410300000009	4	2015	1
410300000009	6	2015	1
410300000009	9	2015	1
410300000009	12	2015	1
410300000009	19	2015	1
410300000009	21	2015	1
410300000009	25	2015	1
410300000009	26	2015	1
410300000009	31	2015	1
410300000009	40	2015	1
410300000009	48	2015	1
410300000009	54	2015	1
410300000009	69	2015	1
410300000009	77	2015	1
410300000009	84	2015	1
410300000009	88	2015	1
410300000009	127	2015	1
410300000009	135	2015	1
410300000009	233	2015	1
410300000009	238	2015	1
410300000009	262	2015	1
410300000009	320	2015	1
410300000009	345	2015	1
410300000009	366	2015	1
410300000009	384	2015	1
410300000009	394	2015	1
410300000009	443	2015	1
410300000009	445	2015	1
246100000003	363	2015	1
246100000003	426	2014	2
246100000003	363	2014	2
246100000003	426	2013	1
033600000008	375	2010	1
007700000000	352	2012	1
007700000000	453	2010	1
195400000000	76	2014	1
431100000008	487	2014	1
431100000008	423	2012	3
006200000003	227	2014	1
006200000003	149	2013	1
006200000003	429	2013	2
553800000008	44	2011	1
032300000004	101	2015	3
032300000004	424	2014	10
032300000004	424	2012	3
117800000006	296	2014	1
294600000002	427	2014	1
J1SS00000005	454	2014	1
J1SS00000005	62	2011	1
J1SS00000005	160	2010	1
J1SS00000005	291	2010	1
J1SS00000005	295	2010	1
J1SS00000005	317	2010	1
J1SS00000005	371	2010	1
J1SS00000005	458	2010	1
010200000001	26	2014	3
010200000001	69	2012	1
010200000001	402	2011	3
010200000001	2	2011	3
010200000001	6	2011	3
010200000001	412	2011	1
033300000002	65	2011	3
000200000993	143	2011	1
024000000008	334	2011	1
010600000009	366	2011	1
047700000000	373	2010	1
586200000003	261	2013	1
198100000000	131	2010	1
J4D600000002	227	2010	2
661500000000	88	2015	1
661500000000	90	2015	1
661500000000	413	2015	1
661500000000	75	2014	1
661500000000	35	2013	1
661500000000	35	2012	1
661500000000	161	2011	1
J8LU00000004	311	2015	2
J8LU00000004	67	2013	2
J8LU00000004	311	2011	1
J8LU00000004	471	2010	1
J8LU00000004	399	2010	1
071500000009	544	2014	1
438600000004	215	2013	3
JL6J00000000	325	2015	1
JL6J00000000	315	2015	2
JL6J00000000	196	2014	1
JL6J00000000	196	2011	1
566100000007	454	2012	1
501600000001	419	2013	1
501600000001	325	2012	1
007000000008	477	2013	1
661500000000	163	2012	1
000600000990	251	2013	1
J08V00000005	181	2012	1
007700000000	116	2011	1
007700000000	116	2010	2
033700000000	5	2012	1
000500000000	427	2011	1
051400000002	18	2014	1
051400000002	470	2013	3
051400000002	18	2011	1
J18700000003	522	2015	1
167800000002	457	2010	1
567200000007	358	2015	1
567200000007	30	2015	2
567200000007	217	2013	5
567200000007	548	2011	2
567200000007	30	2011	2
567200000007	461	2010	1
567200000007	217	2010	1
567200000007	304	2010	1
511300000003	237	2015	2
511300000003	120	2014	2
511300000003	275	2014	2
511300000003	287	2014	2
511300000003	305	2014	2
511300000003	339	2014	5
032600000000	83	2010	1
294600000002	49	2015	1
294600000002	49	2014	2
294600000002	339	2013	1
294600000002	389	2013	1
J3E400000000	90	2015	2
J3E400000000	36	2012	1
020700000008	257	2012	1
004300000009	211	2013	1
I22A00000002	138	2012	1
004500000002	467	2011	1
116000000003	427	2014	2
000200000993	231	2011	1
016700000000	415	2012	1
B3WZ00000004	412	2014	1
B3WZ00000004	73	2014	2
B3WZ00000004	505	2014	1
B3WZ00000004	73	2013	1
B3WZ00000004	73	2012	1
B3WZ00000004	505	2011	2
000700000992	150	2012	1
006200000003	208	2015	1
006200000003	160	2015	1
006200000003	3	2013	1
579200000000	53	2015	1
579200000000	454	2012	1
579200000000	454	2010	1
001800000003	338	2010	1
008200000000	390	2014	1
288200000000	372	2015	1
288200000000	429	2011	2
288200000000	284	2011	2
771100000006	429	2014	1
038400000005	28	2014	1
038400000005	258	2014	1
007900000004	168	2010	5
007900000004	520	2010	1
J1BJ00000000	161	2012	1
J1BJ00000000	161	2011	1
032700000001	3	2015	1
032700000001	79	2013	4
032700000001	43	2013	1
032700000001	79	2012	4
032700000001	79	2011	4
032700000001	43	2011	1
985600169126	59	2012	2
008900000002	409	2014	1
247500000009	277	2015	1
247500000009	515	2015	1
247500000009	54	2014	1
247500000009	311	2014	1
247500000009	208	2014	1
247500000009	83	2014	1
247500000009	432	2014	1
247500000009	26	2013	1
247500000009	316	2013	1
247500000009	54	2013	1
247500000009	415	2012	1
247500000009	54	2012	1
247500000009	29	2011	4
247500000009	341	2011	1
247500000009	365	2010	2
000500000000	125	2015	4
000500000000	229	2013	3
000500000000	229	2011	2
884900000009	443	2013	2
004300000009	524	2014	1
340900000005	525	2015	1
340900000005	542	2015	2
340900000005	215	2014	2
340900000005	456	2013	1
002100000009	213	2014	4
002100000009	12	2014	1
002100000009	15	2014	1
002100000009	21	2014	2
002100000009	25	2014	1
002100000009	26	2014	1
002100000009	31	2014	1
002100000009	40	2014	1
002100000009	45	2014	1
002100000009	82	2014	1
002100000009	103	2014	1
002100000009	106	2014	1
002100000009	135	2014	2
002100000009	144	2014	1
002100000009	150	2014	1
002100000009	157	2014	1
002100000009	166	2014	1
002100000009	180	2014	1
002100000009	238	2014	2
002100000009	254	2014	1
002100000009	262	2014	1
002100000009	278	2014	1
002100000009	353	2014	1
002100000009	394	2014	1
002100000009	422	2014	1
002100000009	463	2014	1
002100000009	325	2012	2
020200000009	57	2014	1
000600000001	488	2011	1
000600000990	101	2011	3
000600000990	32	2010	1
412700000002	161	2013	1
412700000002	448	2013	1
412700000002	1	2010	3
010600000009	256	2015	4
010600000009	52	2015	1
010600000009	256	2013	1
010600000009	256	2012	1
010600000009	52	2011	2
010600000009	256	2010	1
319000000000	35	2014	2
JNI100000007	454	2012	1
004100000005	31	2014	1
007700000000	81	2013	1
007700000000	311	2013	1
007700000000	443	2011	1
007900000004	269	2012	2
000500000999	101	2013	1
000500000999	101	2012	3
000500000999	101	2011	2
000500000999	258	2010	1
016700000000	27	2015	1
192600000000	1	2015	1
033800000001	456	2010	2
001600000999	537	2011	1
J1HP00000001	250	2012	1
511300000003	456	2014	1
020200000009	368	2011	1
029100000000	228	2013	1
039400000003	74	2011	1
004400000000	494	2011	2
010200000001	45	2011	3
010200000001	499	2010	1
010200000001	45	2010	1
000400000997	341	2014	1
000700000003	227	2012	1
033500000006	259	2015	1
033500000006	79	2014	1
033500000006	411	2010	1
290200000002	339	2010	1
841600000000	69	2015	1
841600000000	445	2015	1
841600000000	69	2012	1
841600000000	405	2011	1
841600000000	405	2010	1
024500000007	77	2010	1
J4D600000002	284	2012	2
J4D600000002	49	2011	3
J4D600000002	49	2010	1
623800000002	257	2015	1
623800000002	487	2014	1
623800000002	80	2014	1
623800000002	255	2013	1
623800000002	77	2013	1
623800000002	415	2013	1
623800000002	217	2012	1
623800000002	26	2012	1
623800000002	69	2012	1
623800000002	413	2012	1
623800000002	84	2012	1
623800000002	21	2011	1
623800000002	402	2011	2
623800000002	264	2011	1
623800000002	487	2011	1
623800000002	402	2010	2
431100000008	390	2014	2
080800000003	519	2014	1
080800000003	519	2012	1
080800000003	544	2012	1
020200000009	513	2013	1
020200000009	377	2013	1
306200000002	11	2014	3
033700000000	528	2013	1
021100000005	525	2013	1
033600000008	55	2012	1
033600000008	55	2011	1
032100000000	460	2013	1
IZF500000008	6	2011	1
IZF500000008	457	2011	2
IZF500000008	194	2010	1
IZF500000008	457	2010	1
039000000006	345	2014	1
033500000006	22	2014	1
033200000000	90	2015	2
000500000999	22	2015	1
000500000999	22	2012	2
000400000997	9	2010	2
J09N00000007	457	2011	1
020100000007	74	2013	1
020100000007	159	2012	1
033500000006	406	2013	2
061400000000	324	2011	1
475600000009	20	2015	3
475600000009	357	2015	1
475600000009	429	2014	1
475600000009	304	2014	1
475600000009	341	2014	1
475600000009	107	2013	1
475600000009	424	2013	1
475600000009	133	2013	1
475600000009	341	2013	2
475600000009	304	2013	1
475600000009	117	2012	2
475600000009	341	2012	2
475600000009	133	2012	1
475600000009	107	2011	1
475600000009	499	2011	2
475600000009	117	2011	1
475600000009	304	2011	1
475600000009	341	2011	1
475600000009	503	2010	1
475600000009	107	2010	2
000600000990	485	2011	1
000600000990	69	2010	1
J1HP00000001	415	2011	1
985600402076	537	2012	1
442500000000	24	2013	2
011100000008	468	2012	1
028200000004	84	2013	1
431100000008	334	2015	1
032300000004	463	2013	2
032300000004	35	2013	2
032300000004	36	2011	4
032300000004	35	2011	2
032300000004	199	2010	2
553800000008	343	2015	6
