nome,id
Sp-Lavinia,3526506
Sp-Lavrinhas,3526605
Sp-Leme,3526704
Sp-Lencois Paulista,3526803
Sp-Limeira,3526902
Sp-Lindoia,3527009
Sp-Lins,3527108
Sp-Lorena,3527207
Sp-Lourdes,3527256
Sp-Louveira,3527306
Sp-Lucelia,3527405
Sp-Lucianopolis,3527504
Sp-Luis Antonio,3527603
Sp-Luiziania,3527702
Sp-Lupercio,3527801
Sp-Lutecia,3527900
Sp-Macatuba,3528007
Sp-Macaubal,3528106
Sp-Macedonia,3528205
Sp-Magda,3528304
Sp-Mairinque,3528403
Sp-Mairipora,3528502
Sp-Manduri,3528601
Sp-Maraba Paulista,3528700
Sp-Maracai,3528809
Sp-Marapoama,3528858
Sp-Mariapolis,3528908
Sp-Marilia,3529005
Sp-Marinopolis,3529104
Sp-Martinopolis,3529203
Sp-Matao,3529302
Sp-Maua,3529401
Sp-Mendonca,3529500
Sp-Meridiano,3529609
Sp-Mesopolis,3529658
Sp-Miguelopolis,3529708
Sp-Mineiros do Tiete,3529807
Sp-Miracatu,3529906
Sp-Mira Estrela,3530003
Sp-Mirandopolis,3530102
Sp-Mirante do Paranapanema,3530201
Sp-Mirassol,3530300
Sp-Mirassolandia,3530409
Sp-Mococa,3530508
Sp-Mogi das Cruzes,3530607
Sp-Mogi Guacu,3530706
Sp-Mogi Mirim,3530805
Sp-Mombuca,3530904
Sp-Moncoes,3531001
Sp-Mongagua,3531100
Sp-Monte Alegre do Sul,3531209
Sp-Monte Alto,3531308
Sp-Monte Aprazivel,3531407
Sp-Monte Azul Paulista,3531506
Sp-Monte Castelo,3531605
Sp-Monteiro Lobato,3531704
Sp-Monte Mor,3531803
Sp-Morro Agudo,3531902
Sp-Morungaba,3532009
Sp-Motuca,3532058
Sp-Murutinga do Sul,3532108
Sp-Nantes,3532157
Sp-Narandiba,3532207
Sp-Natividade da Serra,3532306
Sp-Nazare Paulista,3532405
Sp-Neves Paulista,3532504
Sp-Nhandeara,3532603
Sp-Nipoa,3532702
Sp-Nova Alianca,3532801
Sp-Nova Campina,3532827
Sp-Nova Canaa Paulista,3532843
Sp-Nova Castilho,3532868
Sp-Nova Europa,3532900
Sp-Nova Granada,3533007
Sp-Nova Guataporanga,3533106
Sp-Nova Independencia,3533205
Sp-Novais,3533254
Sp-Nova Luzitania,3533304
Sp-Nova Odessa,3533403
Sp-Novo Horizonte,3533502
Sp-Nuporanga,3533601
Sp-Ocaucu,3533700
Sp-Oleo,3533809
Sp-Olimpia,3533908
Sp-Onda Verde,3534005
Sp-Oriente,3534104
Sp-Orindiuva,3534203
Sp-Orlandia,3534302
Sp-Osasco,3534401
Sp-Oscar Bressane,3534500
Sp-Osvaldo Cruz,3534609
Sp-Ourinhos,3534708
Sp-Ouroeste,3534757
Sp-Ouro Verde,3534807
Sp-Pacaembu,3534906
Sp-Palestina,3535002
Sp-Palmares Paulista,3535101
Sp-Palmeira D Oeste,3535200
Sp-Palmital,3535309
Sp-Panorama,3535408
Sp-Paraguacu Paulista,3535507
Sp-Paraibuna,3535606
Sp-Paraiso,3535705
Sp-Paranapanema,3535804
Sp-Paranapua,3535903
Sp-Parapua,3536000
Sp-Pardinho,3536109
Sp-Pariquera-Acu,3536208
Sp-Parisi,3536257
Sp-Patrocinio Paulista,3536307
Sp-Pauliceia,3536406
Sp-Paulinia,3536505
Sp-Paulistania,3536570
Sp-Paulo de Faria,3536604
Sp-Pederneiras,3536703
Sp-Pedra Bela,3536802
Sp-Pedranopolis,3536901
Sp-Pedregulho,3537008
Sp-Pedreira,3537107
Sp-Pedrinhas Paulista,3537156
Sp-Pedro de Toledo,3537206
Sp-Penapolis,3537305
Sp-Pereira Barreto,3537404
Sp-Pereiras,3537503
Sp-Peruibe,3537602
Sp-Piacatu,3537701
Sp-Piedade,3537800
Sp-Pilar do Sul,3537909
Sp-Pindamonhangaba,3538006
Sp-Pindorama,3538105
Sp-Pinhalzinho,3538204
Sp-Piquerobi,3538303
Sp-Piquete,3538501
Sp-Piracaia,3538600
Sp-Piracicaba,3538709
Sp-Piraju,3538808
Sp-Pirajui,3538907
Sp-Pirangi,3539004
Sp-Pirapora do Bom Jesus,3539103
Sp-Pirapozinho,3539202
Sp-Pirassununga,3539301
Sp-Piratininga,3539400
Sp-Pitangueiras,3539509
Sp-Planalto,3539608
Sp-Platina,3539707
Sp-Poa,3539806
Sp-Poloni,3539905
Sp-Pompeia,3540002
Sp-Pongai,3540101
Sp-Pontal,3540200
Sp-Pontalinda,3540259
Sp-Pontes Gestal,3540309
Sp-Populina,3540408
Sp-Porangaba,3540507
Sp-Porto Feliz,3540606
Sp-Porto Ferreira,3540705
Sp-Potim,3540754
Sp-Potirendaba,3540804
Sp-Pracinha,3540853
Sp-Pradopolis,3540903
Sp-Praia Grande,3541000
Sp-Pratania,3541059
Sp-Presidente Alves,3541109
Sp-Presidente Bernardes,3541208
Sp-Presidente Epitacio,3541307
Sp-Presidente Prudente,3541406
Sp-Presidente Venceslau,3541505
Sp-Promissao,3541604
Sp-Quadra,3541653
Sp-Quata,3541703
Sp-Queiroz,3541802
Sp-Queluz,3541901
Sp-Quintana,3542008
Sp-Rafard,3542107
Sp-Rancharia,3542206
Sp-Redencao da Serra,3542305
Sp-Regente Feijo,3542404
Sp-Reginopolis,3542503
Sp-Registro,3542602
Sp-Restinga,3542701
Sp-Ribeira,3542800
Sp-Ribeirao Bonito,3542909
Sp-Ribeirao Branco,3543006
Sp-Ribeirao Corrente,3543105
Sp-Ribeirao do Sul,3543204
Sp-Ribeirao dos Indios,3543238
Sp-Ribeirao Grande,3543253
Sp-Ribeirao Pires,3543303
Sp-Ribeirao Preto,3543402
Sp-Riversul,3543501
Sp-Rifaina,3543600
Sp-Rincao,3543709
Sp-Rinopolis,3543808
Sp-Rio Claro,3543907
Sp-Rio das Pedras,3544004
Sp-Rio Grande da Serra,3544103
Sp-Riolandia,3544202
Sp-Rosana,3544251
Sp-Roseira,3544301
Sp-Rubiacea,3544400
Sp-Rubineia,3544509
Sp-Sabino,3544608
Sp-Sagres,3544707
Sp-Sales,3544806
Sp-Sales Oliveira,3544905
Sp-Salesopolis,3545001
Sp-Salmourao,3545100
Sp-Saltinho,3545159
Sp-Salto,3545209
Sp-Salto de Pirapora,3545308
Sp-Salto Grande,3545407
Sp-Sandovalina,3545506
Sp-Santa Adelia,3545605
Sp-Santa Albertina,3545704
Sp-Santa Barbara D Oeste,3545803
Sp-Santa Branca,3546009
Sp-Santa Clara D Oeste,3546108
Sp-Santa Cruz da Conceicao,3546207
Sp-Santa Cruz da Esperanca,3546256
Sp-Santa Cruz das Palmeiras,3546306
Sp-Santa Cruz do Rio Pardo,3546405
Sp-Santa Ernestina,3546504
Sp-Santa Fe do Sul,3546603
Sp-Santa Gertrudes,3546702
Sp-Santa Isabel,3546801
Sp-Santa Lucia,3546900
Sp-Santa Maria da Serra,3547007
Sp-Santa Mercedes,3547106
Sp-Santana da Ponte Pensa,3547205
Sp-Santana de Parnaiba,3547304
Sp-Santa Rita D Oeste,3547403
Sp-Santa Rita do Passa Quatro,3547502
Sp-Santa Rosa de Viterbo,3547601
Sp-Santa Salete,3547650
Sp-Santo Anastacio,3547700
Sp-Santo Andre,3547809
Sp-Santo Antonio da Alegria,3547908
Sp-Santo Antonio de Posse,3548005
Sp-Santo Antonio do Aracangua,3548054
Sp-Santo Antonio do Jardim,3548104
Sp-Santo Antonio do Pinhal,3548203
Sp-Santo Expedito,3548302
Sp-Santopolis do Aguapei,3548401
Sp-Santos,3548500
Sp-Sao Bento do Sapucai,3548609
Sp-Sao Bernardo do Campo,3548708
Sp-Sao Caetano do Sul,3548807
Sp-Sao Carlos,3548906
Sp-Sao Francisco,3549003
Sp-Sao Joao da Boa Vista,3549102
Sp-Sao Joao das Duas Pontes,3549201
Sp-Sao Joao de Iracema,3549250
Sp-Sao Joao do Pau D Alho,3549300
Sp-Sao Joaquim da Barra,3549409
Sp-Sao Jose da Bela Vista,3549508
Sp-Sao Jose do Barreiro,3549607
Sp-Sao Jose do Rio Pardo,3549706
Sp-Sao Jose do Rio Preto,3549805
Sp-Sao Jose dos Campos,3549904
Sp-Sao Lourenco da Serra,3549953
Sp-Sao Luis do Paraitinga,3550001
Sp-Sao Manuel,3550100
Sp-Sao Miguel Arcanjo,3550209
Sp-Sao Paulo,3550308
Sp-Sao Pedro,3550407
Sp-Sao Pedro do Turvo,3550506
Sp-Sao Roque,3550605
Sp-Sao Sebastiao,3550704
Sp-Sao Sebastiao da Grama,3550803
Sp-Sao Simao,3550902
Sp-Sao Vicente,3551009
Sp-Sarapui,3551108
Sp-Sarutaia,3551207
Sp-Sebastianopolis do Sul,3551306
Sp-Serra Azul,3551405
Sp-Serrana,3551504
Sp-Serra Negra,3551603
Sp-Sertaozinho,3551702
Sp-Sete Barras,3551801
Sp-Severinia,3551900
Sp-Silveiras,3552007
Sp-Socorro,3552106
Sp-Sorocaba,3552205
Sp-Sud Mennucci,3552304
Sp-Sumare,3552403
Sp-Suzano,3552502
Sp-Suzanapolis,3552551
Sp-Tabapua,3552601
Sp-Tabatinga,3552700
Sp-Taboao da Serra,3552809
Sp-Taciba,3552908
Sp-Taguai,3553005
Sp-Taiacu,3553104
Sp-Taiuva,3553203
Sp-Tambau,3553302
Sp-Tanabi,3553401
Sp-Tapirai,3553500
Sp-Tapiratiba,3553609
Sp-Taquaral,3553658
Sp-Taquaritinga,3553708
Sp-Taquarituba,3553807
Sp-Taquarivai,3553856
Sp-Tarabai,3553906
Sp-Taruma,3553955
Sp-Tatui,3554003
Sp-Taubate,3554102
Sp-Tejupa,3554201
Sp-Teodoro Sampaio,3554300
Sp-Terra Roxa,3554409
Sp-Tiete,3554508
Sp-Timburi,3554607
Sp-Torre de Pedra,3554656
Sp-Torrinha,3554706
Sp-Trabiju,3554755
Sp-Tremembe,3554805
Sp-Tres Fronteiras,3554904
Sp-Tuiuti,3554953
Sp-Tupa,3555000
Sp-Tupi Paulista,3555109
Sp-Turiuba,3555208
Sp-Turmalina,3555307
Sp-Ubarana,3555356
Sp-Ubatuba,3555406
Sp-Ubirajara,3555505
Sp-Uchoa,3555604
Sp-Uniao Paulista,3555703
Sp-Urania,3555802
Sp-Uru,3555901
Sp-Urupes,3556008
Sp-Valentim Gentil,3556107
Sp-Valinhos,3556206
Sp-Valparaiso,3556305
Sp-Vargem,3556354
Sp-Vargem Grande do Sul,3556404
Sp-Vargem Grande Paulista,3556453
Sp-Varzea Paulista,3556503
Sp-Vera Cruz,3556602
Sp-Vinhedo,3556701
Sp-Viradouro,3556800
Sp-Vista Alegre do Alto,3556909
Sp-Vitoria Brasil,3556958
Sp-Votorantim,3557006
Sp-Votuporanga,3557105
Sp-Zacarias,3557154
Sp-Chavantes,3557204
Sp-Estiva Gerbi,3557303
Pr-Abatia,4100103
Pr-Adrianopolis,4100202
Pr-Agudos do Sul,4100301
Pr-Almirante Tamandare,4100400
Pr-Altamira do Parana,4100459
Pr-Altonia,4100509
Pr-Alto Parana,4100608
Pr-Alto Piquiri,4100707
Pr-Alvorada do Sul,4100806
Pr-Amapora,4100905
Pr-Ampere,4101002
Pr-Anahy,4101051
Pr-Andira,4101101
Pr-Angulo,4101150
Pr-Antonina,4101200
Pr-Antonio Olinto,4101309
Pr-Apucarana,4101408
Pr-Arapongas,4101507
Pr-Arapoti,4101606
Pr-Arapua,4101655
Pr-Araruna,4101705
Pr-Araucaria,4101804
Pr-Ariranha do Ivai,4101853
Pr-Assai,4101903
Pr-Assis Chateaubriand,4102000
Pr-Astorga,4102109
Pr-Atalaia,4102208
Pr-Balsa Nova,4102307
Pr-Bandeirantes,4102406
Pr-Barbosa Ferraz,4102505
Pr-Barracao,4102604
Pr-Barra do Jacare,4102703
Pr-Bela Vista da Caroba,4102752
Pr-Bela Vista do Paraiso,4102802
Pr-Bituruna,4102901
Pr-Boa Esperanca,4103008
Pr-Boa Esperanca do Iguacu,4103024
Pr-Boa Ventura de Sao Roque,4103040
Pr-Boa Vista da Aparecida,4103057
Pr-Bocaiuva do Sul,4103107
Pr-Bom Jesus do Sul,4103156
Pr-Bom Sucesso,4103206
Pr-Bom Sucesso do Sul,4103222
Pr-Borrazopolis,4103305
Pr-Braganey,4103354
Pr-Brasilandia do Sul,4103370
Pr-Cafeara,4103404
Pr-Cafelandia,4103453
Pr-Cafezal do Sul,4103479
Pr-California,4103503
Pr-Cambara,4103602
Pr-Cambe,4103701
Pr-Cambira,4103800
Pr-Campina da Lagoa,4103909
Pr-Campina do Simao,4103958
Pr-Campina Grande do Sul,4104006
Pr-Campo Bonito,4104055
Pr-Campo do Tenente,4104105
Pr-Campo Largo,4104204
Pr-Campo Magro,4104253
Pr-Campo Mourao,4104303
Pr-Candido de Abreu,4104402
Pr-Candoi,4104428
Pr-Cantagalo,4104451
Pr-Capanema,4104501
Pr-Capitao Leonidas Marques,4104600
Pr-Carambei,4104659
Pr-Carlopolis,4104709
Pr-Cascavel,4104808
Pr-Castro,4104907
Pr-Catanduvas,4105003
Pr-Centenario do Sul,4105102
Pr-Cerro Azul,4105201
Pr-Ceu Azul,4105300
Pr-Chopinzinho,4105409
Pr-Cianorte,4105508
Pr-Cidade Gaucha,4105607
Pr-Clevelandia,4105706
Pr-Colombo,4105805
Pr-Colorado,4105904
Pr-Congonhinhas,4106001
Pr-Conselheiro Mairinck,4106100
Pr-Contenda,4106209
Pr-Corbelia,4106308
Pr-Cornelio Procopio,4106407
Pr-Coronel Domingos Soares,4106456
Pr-Coronel Vivida,4106506
Pr-Corumbatai do Sul,4106555
Pr-Cruzeiro do Iguacu,4106571
Pr-Cruzeiro do Oeste,4106605
Pr-Cruzeiro do Sul,4106704
Pr-Cruz Machado,4106803
Pr-Cruzmaltina,4106852
Pr-Curitiba,4106902
Pr-Curiuva,4107009
Pr-Diamante do Norte,4107108
Pr-Diamante do Sul,4107124
Pr-Diamante D Oeste,4107157
Pr-Dois Vizinhos,4107207
Pr-Douradina,4107256
Pr-Doutor Camargo,4107306
Pr-Eneas Marques,4107405
Pr-Engenheiro Beltrao,4107504
Pr-Esperanca Nova,4107520
Pr-Entre Rios do Oeste,4107538
Pr-Espigao Alto do Iguacu,4107546
Pr-Farol,4107553
Pr-Faxinal,4107603
Pr-Fazenda Rio Grande,4107652
Pr-Fenix,4107702
Pr-Fernandes Pinheiro,4107736
Pr-Figueira,4107751
Pr-Florai,4107801
Pr-Flor da Serra do Sul,4107850
Pr-Floresta,4107900
Pr-Florestopolis,4108007
Pr-Florida,4108106
Pr-Formosa do Oeste,4108205
Pr-Foz do Iguacu,4108304
Pr-Francisco Alves,4108320
Pr-Francisco Beltrao,4108403
Pr-Foz do Jordao,4108452
Pr-General Carneiro,4108502
Pr-Godoy Moreira,4108551
Pr-Goioere,4108601
Pr-Goioxim,4108650
Pr-Grandes Rios,4108700
Pr-Guaira,4108809
Pr-Guairaca,4108908
Pr-Guamiranga,4108957
Pr-Guapirama,4109005
Pr-Guaporema,4109104
Pr-Guaraci,4109203
Pr-Guaraniacu,4109302
Pr-Guarapuava,4109401
Pr-Guaraquecaba,4109500
Pr-Guaratuba,4109609
Pr-Honorio Serpa,4109658
Pr-Ibaiti,4109708
Pr-Ibema,4109757
Pr-Ibipora,4109807
Pr-Icaraima,4109906
Pr-Iguaracu,4110003
Pr-Iguatu,4110052
Pr-Imbau,4110078
Pr-Imbituva,4110102
Pr-Inacio Martins,4110201
Pr-Inaja,4110300
Pr-Indianopolis,4110409
Pr-Ipiranga,4110508
Pr-Ipora,4110607
Pr-Iracema do Oeste,4110656
Pr-Irati,4110706
Pr-Iretama,4110805
Pr-Itaguaje,4110904
Pr-Itaipulandia,4110953
Pr-Itambaraca,4111001
Pr-Itambe,4111100
Pr-Itapejara D Oeste,4111209
Pr-Itaperucu,4111258
Pr-Itauna do Sul,4111308
Pr-Ivai,4111407
Pr-Ivaipora,4111506
Pr-Ivate,4111555
Pr-Ivatuba,4111605
Pr-Jaboti,4111704
Pr-Jacarezinho,4111803
Pr-Jaguapita,4111902
Pr-Jaguariaiva,4112009
Pr-Jandaia do Sul,4112108
Pr-Janiopolis,4112207
Pr-Japira,4112306
Pr-Japura,4112405
Pr-Jardim Alegre,4112504
Pr-Jardim Olinda,4112603
Pr-Jataizinho,4112702
Pr-Jesuitas,4112751
Pr-Joaquim Tavora,4112801
Pr-Jundiai do Sul,4112900
Pr-Juranda,4112959
Pr-Jussara,4113007
Pr-Kalore,4113106
Pr-Lapa,4113205
Pr-Laranjal,4113254
Pr-Laranjeiras do Sul,4113304
Pr-Leopolis,4113403
Pr-Lidianopolis,4113429
Pr-Lindoeste,4113452
Pr-Loanda,4113502
Pr-Lobato,4113601
Pr-Londrina,4113700
Pr-Luiziana,4113734
Pr-Lunardelli,4113759
Pr-Lupionopolis,4113809
Pr-Mallet,4113908
Pr-Mambore,4114005
Pr-Mandaguacu,4114104
Pr-Mandaguari,4114203
Pr-Mandirituba,4114302
Pr-Manfrinopolis,4114351
Pr-Mangueirinha,4114401
Pr-Manoel Ribas,4114500
Pr-Marechal Candido Rondon,4114609
Pr-Maria Helena,4114708
Pr-Marialva,4114807
Pr-Marilandia do Sul,4114906
Pr-Marilena,4115002
Pr-Mariluz,4115101
Pr-Maringa,4115200
Pr-Mariopolis,4115309
Pr-Maripa,4115358
Pr-Marmeleiro,4115408
Pr-Marquinho,4115457
Pr-Marumbi,4115507
Pr-Matelandia,4115606
Pr-Matinhos,4115705
Pr-Mato Rico,4115739
Pr-Maua da Serra,4115754
Pr-Medianeira,4115804
Pr-Mercedes,4115853
Pr-Mirador,4115903
Pr-Miraselva,4116000
Pr-Missal,4116059
Pr-Moreira Sales,4116109
Pr-Morretes,4116208
Pr-Munhoz de Melo,4116307
Pr-Nossa Senhora das Gracas,4116406
Pr-Nova Alianca do Ivai,4116505
Pr-Nova America da Colina,4116604
Pr-Nova Aurora,4116703
Pr-Nova Cantu,4116802
Pr-Nova Esperanca,4116901
Pr-Nova Esperanca do Sudoeste,4116950
Pr-Nova Fatima,4117008
Pr-Nova Laranjeiras,4117057
Pr-Nova Londrina,4117107
Pr-Nova Olimpia,4117206
Pr-Nova Santa Barbara,4117214
Pr-Nova Santa Rosa,4117222
Pr-Nova Prata do Iguacu,4117255
Pr-Nova Tebas,4117271
Pr-Novo Itacolomi,4117297
Pr-Ortigueira,4117305
Pr-Ourizona,4117404
Pr-Ouro Verde do Oeste,4117453
Pr-Paicandu,4117503
Pr-Palmas,4117602
Pr-Palmeira,4117701
Pr-Palmital,4117800
Pr-Palotina,4117909
Pr-Paraiso do Norte,4118006
Pr-Paranacity,4118105
Pr-Paranagua,4118204
Pr-Paranapoema,4118303
Pr-Paranavai,4118402
Pr-Pato Bragado,4118451
Pr-Pato Branco,4118501
Pr-Paula Freitas,4118600
Pr-Paulo Frontin,4118709
Pr-Peabiru,4118808
Pr-Perobal,4118857
Pr-Perola,4118907
Pr-Perola D Oeste,4119004
Pr-Pien,4119103
Pr-Pinhais,4119152
Pr-Pinhalao,4119202
Pr-Pinhal de Sao Bento,4119251
Pr-Pinhao,4119301
Pr-Pirai do Sul,4119400
Pr-Piraquara,4119509
Pr-Pitanga,4119608
Pr-Pitangueiras,4119657
Pr-Planaltina do Parana,4119707
Pr-Planalto,4119806
Pr-Ponta Grossa,4119905
Pr-Pontal do Parana,4119954
Pr-Porecatu,4120002
Pr-Porto Amazonas,4120101
Pr-Porto Barreiro,4120150
Pr-Porto Rico,4120200
Pr-Porto Vitoria,4120309
Pr-Prado Ferreira,4120333
Pr-Pranchita,4120358
Pr-Presidente Castelo Branco,4120408
Pr-Primeiro de Maio,4120507
Pr-Prudentopolis,4120606
Pr-Quarto Centenario,4120655
Pr-Quatigua,4120705
Pr-Quatro Barras,4120804
Pr-Quatro Pontes,4120853
Pr-Quedas do Iguacu,4120903
Pr-Querencia do Norte,4121000
Pr-Quinta do Sol,4121109
Pr-Quitandinha,4121208
Pr-Ramilandia,4121257
Pr-Rancho Alegre,4121307
Pr-Rancho Alegre D Oeste,4121356
Pr-Realeza,4121406
Pr-Reboucas,4121505
Pr-Renascenca,4121604
Pr-Reserva,4121703
Pr-Reserva do Iguacu,4121752
Pr-Ribeirao Claro,4121802
Pr-Ribeirao do Pinhal,4121901
Pr-Rio Azul,4122008
Pr-Rio Bom,4122107
Pr-Rio Bonito do Iguacu,4122156
Pr-Rio Branco do Ivai,4122172
Pr-Rio Branco do Sul,4122206
Pr-Rio Negro,4122305
Pr-Rolandia,4122404
Pr-Roncador,4122503
Pr-Rondon,4122602
Pr-Rosario do Ivai,4122651
Pr-Sabaudia,4122701
Pr-Salgado Filho,4122800
Pr-Salto do Itarare,4122909
Pr-Salto do Lontra,4123006
Pr-Santa Amelia,4123105
Pr-Santa Cecilia do Pavao,4123204
Pr-Santa Cruz de Monte Castelo,4123303
Pr-Santa Fe,4123402
Pr-Santa Helena,4123501
Pr-Santa Ines,4123600
Pr-Santa Isabel do Ivai,4123709
Pr-Santa Izabel do Oeste,4123808
Pr-Santa Lucia,4123824
Pr-Santa Maria do Oeste,4123857
Pr-Santa Mariana,4123907
Pr-Santa Monica,4123956
Pr-Santana do Itarare,4124004
Pr-Santa Tereza do Oeste,4124020
Pr-Santa Terezinha de Itaipu,4124053
Pr-Santo Antonio da Platina,4124103
Pr-Santo Antonio do Caiua,4124202
Pr-Santo Antonio do Paraiso,4124301
Pr-Santo Antonio do Sudoeste,4124400
Pr-Santo Inacio,4124509
Pr-Sao Carlos do Ivai,4124608
Pr-Sao Jeronimo da Serra,4124707
Pr-Sao Joao,4124806
Pr-Sao Joao do Caiua,4124905
Pr-Sao Joao do Ivai,4125001
Pr-Sao Joao do Triunfo,4125100
Pr-Sao Jorge D Oeste,4125209
Pr-Sao Jorge do Ivai,4125308
Pr-Sao Jorge do Patrocinio,4125357
Pr-Sao Jose da Boa Vista,4125407
Pr-Sao Jose das Palmeiras,4125456
Pr-Sao Jose dos Pinhais,4125506
Pr-Sao Manoel do Parana,4125555
Pr-Sao Mateus do Sul,4125605
Pr-Sao Miguel do Iguacu,4125704
Pr-Sao Pedro do Iguacu,4125753
Pr-Sao Pedro do Ivai,4125803
Pr-Sao Pedro do Parana,4125902
Pr-Sao Sebastiao da Amoreira,4126009
Pr-Sao Tome,4126108
Pr-Sapopema,4126207
Pr-Sarandi,4126256
Pr-Saudade do Iguacu,4126272
Pr-Senges,4126306
Pr-Serranopolis do Iguacu,4126355
Pr-Sertaneja,4126405
Pr-Sertanopolis,4126504
Pr-Siqueira Campos,4126603
Pr-Sulina,4126652
Pr-Tamarana,4126678
Pr-Tamboara,4126702
Pr-Tapejara,4126801
Pr-Tapira,4126900
Pr-Teixeira Soares,4127007
Pr-Telemaco Borba,4127106
Pr-Terra Boa,4127205
Pr-Terra Rica,4127304
Pr-Terra Roxa,4127403
Pr-Tibagi,4127502
Pr-Tijucas do Sul,4127601
Pr-Toledo,4127700
Pr-Tomazina,4127809
Pr-Tres Barras do Parana,4127858
Pr-Tunas do Parana,4127882
Pr-Tuneiras do Oeste,4127908
Pr-Tupassi,4127957
Pr-Turvo,4127965
Pr-Ubirata,4128005
Pr-Umuarama,4128104
Pr-Uniao da Vitoria,4128203
Pr-Uniflor,4128302
Pr-Urai,4128401
Pr-Wenceslau Braz,4128500
Pr-Ventania,4128534
Pr-Vera Cruz do Oeste,4128559
Pr-Vere,4128609
Pr-Alto Paraiso,4128625
Pr-Doutor Ulysses,4128633
Pr-Virmond,4128658
Pr-Vitorino,4128708
Pr-Xambre,4128807
Sc-Abdon Batista,4200051
Sc-Abelardo Luz,4200101
Sc-Agrolandia,4200200
Sc-Agronomica,4200309
Sc-Agua Doce,4200408
Sc-Aguas de Chapeco,4200507
Sc-Aguas Frias,4200556
Sc-Aguas Mornas,4200606
Sc-Alfredo Wagner,4200705
Sc-Alto Bela Vista,4200754
Sc-Anchieta,4200804
Sc-Angelina,4200903
Sc-Anita Garibaldi,4201000
Sc-Anitapolis,4201109
Sc-Antonio Carlos,4201208
Sc-Apiuna,4201257
Sc-Arabuta,4201273
Sc-Araquari,4201307
Sc-Ararangua,4201406
Sc-Armazem,4201505
Sc-Arroio Trinta,4201604
Sc-Arvoredo,4201653
Sc-Ascurra,4201703
Sc-Atalanta,4201802
Sc-Aurora,4201901
Sc-Balneario Arroio do Silva,4201950
Sc-Balneario Camboriu,4202008
Sc-Balneario Barra do Sul,4202057
Sc-Balneario Gaivota,4202073
Sc-Bandeirante,4202081
Sc-Barra Bonita,4202099
Sc-Barra Velha,4202107
Sc-Bela Vista do Toldo,4202131
Sc-Belmonte,4202156
Sc-Benedito Novo,4202206
Sc-Biguacu,4202305
Sc-Blumenau,4202404
Sc-Bocaina do Sul,4202438
Sc-Bombinhas,4202453
Sc-Bom Jardim da Serra,4202503
Sc-Bom Jesus,4202537
Sc-Bom Jesus do Oeste,4202578
Sc-Bom Retiro,4202602
Sc-Botuvera,4202701
Sc-Braco do Norte,4202800
Sc-Braco do Trombudo,4202859
Sc-Brunopolis,4202875
Sc-Brusque,4202909
Sc-Cacador,4203006
Sc-Caibi,4203105
Sc-Calmon,4203154
Sc-Camboriu,4203204
Sc-Capao Alto,4203253
Sc-Campo Alegre,4203303
Sc-Campo Belo do Sul,4203402
Sc-Campo Ere,4203501
Sc-Campos Novos,4203600
Sc-Canelinha,4203709
Sc-Canoinhas,4203808
Sc-Capinzal,4203907
Sc-Capivari de Baixo,4203956
Sc-Catanduvas,4204004
Sc-Caxambu do Sul,4204103
Sc-Celso Ramos,4204152
Sc-Cerro Negro,4204178
Sc-Chapadao do Lageado,4204194
Sc-Chapeco,4204202
Sc-Cocal do Sul,4204251
Sc-Concordia,4204301
Sc-Cordilheira Alta,4204350
Sc-Coronel Freitas,4204400
Sc-Coronel Martins,4204459
Sc-Corupa,4204509
Sc-Correia Pinto,4204558
Sc-Criciuma,4204608
Sc-Cunha Pora,4204707
Sc-Cunhatai,4204756
Sc-Curitibanos,4204806
Sc-Descanso,4204905
Sc-Dionisio Cerqueira,4205001
Sc-Dona Emma,4205100
Sc-Doutor Pedrinho,4205159
Sc-Entre Rios,4205175
Sc-Ermo,4205191
Sc-Erval Velho,4205209
Sc-Faxinal dos Guedes,4205308
Sc-Flor do Sertao,4205357
Sc-Florianopolis,4205407
Sc-Formosa do Sul,4205431
Sc-Forquilhinha,4205456
Sc-Fraiburgo,4205506
Sc-Frei Rogerio,4205555
Sc-Galvao,4205605
Sc-Garopaba,4205704
Sc-Garuva,4205803
Sc-Gaspar,4205902
Sc-Governador Celso Ramos,4206009
Sc-Grao Para,4206108
Sc-Gravatal,4206207
Sc-Guabiruba,4206306
Sc-Guaraciaba,4206405
Sc-Guaramirim,4206504
Sc-Guaruja do Sul,4206603
Sc-Guatambu,4206652
Sc-Herval D Oeste,4206702
Sc-Ibiam,4206751
Sc-Ibicare,4206801
Sc-Ibirama,4206900
Sc-Icara,4207007
Sc-Ilhota,4207106
Sc-Imarui,4207205
Sc-Imbituba,4207304
Sc-Imbuia,4207403
Sc-Indaial,4207502
Sc-Iomere,4207577
Sc-Ipira,4207601
Sc-Ipora do Oeste,4207650
Sc-Ipuacu,4207684
Sc-Ipumirim,4207700
Sc-Iraceminha,4207759
Sc-Irani,4207809
Sc-Irati,4207858
Sc-Irineopolis,4207908
Sc-Ita,4208005
Sc-Itaiopolis,4208104
Sc-Itajai,4208203
Sc-Itapema,4208302
Sc-Itapiranga,4208401
Sc-Itapoa,4208450
Sc-Ituporanga,4208500
Sc-Jabora,4208609
Sc-Jacinto Machado,4208708
Sc-Jaguaruna,4208807
Sc-Jaragua do Sul,4208906
Sc-Jardinopolis,4208955
Sc-Joacaba,4209003
Sc-Joinville,4209102
